Article_ID;Sentence;Compound;Date
117447;forecasting that Russian wheat shipments will hit an all.time high of 23.5m tonnes in 2015.16.;0.0;2016-02-26 00:00:00
117447;after banning imports of US soy Russian poultry imports to tumble to 24.year low Black Sea grain exports to stay ample this season Black Earth flags quality query over bumper Russia wheat crop  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.128;2016-02-26 00:00:00
117449;wheat stocks to grow .;0.0;2016-02-26 00:00:00
117449;and of wheat swell to the biggest in 29 years  but soybean stocks.;0.0;2016-02-26 00:00:00
117449;"""Competition from other wheat exporters will continue to limit gains in the US share of world trade.""";0.5574;2016-02-26 00:00:00
117449;"""Wheat prices are expected to remain under substantial pressure from large world supplies of wheat and corn.""";-0.1027;2016-02-26 00:00:00
117449;despite ag downturn US wheat area to hit 46.year low as crop price outlook darkens  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.128;2016-02-26 00:00:00
117451;but soy supplies to ease Stricken wheat futures to stay weak .;-0.7227;2016-02-26 00:00:00
117623;with wheat in the firing line.;-0.34;2016-02-29 00:00:00
117623;(+21.332) Kansas wheat: .27.163.;0.0;2016-02-29 00:00:00
117623;(.1.691) Chicago wheat: .98.680.;0.0;2016-02-29 00:00:00
117623;'Will lead to a wheat rally eventually' By contrast.;0.0;2016-02-29 00:00:00
117623;in wheat futures and options.;0.0;2016-02-29 00:00:00
117623;hedge funds raised their net short to a record high of 27.163 lots for Kansas City.traded hard red winter wheat.;-0.1027;2016-02-29 00:00:00
117623;while raising their net short in Chicago soft red winter wheat to 98.680 contracts.;0.0;2016-02-29 00:00:00
117623;"The extent of hedged fund short positions ""will eventually lead to a rally in wheat"".";0.0;2016-02-29 00:00:00
117625;wheat prices to fall in 2016.17 .;0.0;2016-02-29 00:00:00
117625;but canola to buck trend World soybean and wheat prices will drop further next season.;-0.3919;2016-02-29 00:00:00
117625;forecast wheat prices.;0.0;2016-02-29 00:00:00
117625;as measured by hard wheat at US Gulf ports.;-0.1027;2016-02-29 00:00:00
117625;The forecast came despite expectations of world wheat output falling next season.;-0.1531;2016-02-29 00:00:00
117625;but soy supplies to ease US wheat area to hit 46.year low as crop price outlook darkens World corn stocks to stay high in 2016.17. says IGC Rapeseed prices to rally.;0.1531;2016-02-29 00:00:00
117693;Large carryover stockpiles will cushion the impact of an expected drop in wheat output next season.;-0.2732;2016-02-29 00:00:00
117693;Global wheat output may fall to 710 million tons in 2016.17 from 729 million tons a year earlier.;0.0;2016-02-29 00:00:00
117693;The price at U.S. Gulf ports of hard.red winter wheat may average $210 a ton in the year starting July 1 from $215 a year earlier.;0.0;2016-02-29 00:00:00
117693;A strong dollar will continue to affect the competitiveness of U.S. wheat on international markets.;0.5106;2016-02-29 00:00:00
117776;The volatility of wheat quality is likely to increase further in the near future.;0.3182;2016-03-01 00:00:00
117776;political or economical instability in wheat producing and consuming countries.;0.0;2016-03-01 00:00:00
117776;increasing demand for food in general and new players in wheat trade with less strict quality guidelines.;-0.128;2016-03-01 00:00:00
117776;millers usually add malt flour made from germinated grain such as wheat.;0.0;2016-03-01 00:00:00
117800;D.C.. U.S.  Mexicos wheat production for the marketing year 2016.17 is forecast to increase to 3.9 million tonnes.;0.3182;2016-03-01 00:00:00
117800;This increase of approximately 3.7% assumes favorable weather conditions and normal yields in the key wheat areas of Northwest Mexico (Baja California and Sonora) for the 2015.16 fall/winter crop cycle.;0.6597;2016-03-01 00:00:00
117800;Mexico's wheat consumption is expected to increase slightly in market year 2016.17 due in part to population growth and the continued popularity throughout Mexico for bread products and the interest among consumers for other types of wheat.baked goods.;0.875;2016-03-01 00:00:00
117800;The Mexican Millers Association (CANIMOLT) has stated that wheat consumption is expected to grow into the next decade.;0.0;2016-03-01 00:00:00
117800;The total wheat import forecast for market year 2016.17 is estimated to increase slightly to 4.45 million tonnes from market year 2015.16. due to higher demand for imported varieties used to make bread wheat.;0.2023;2016-03-01 00:00:00
117800;Private analysts expect that the proportion of domestic durum production will be slightly higher in market year 2016.17. compared to the previous year.;0.0;2016-03-01 00:00:00
117800;Mexican millers could increase their demand for imported wheat of various varieties for milling.;0.2023;2016-03-01 00:00:00
117800;especially soft wheat varieties.;0.0;2016-03-01 00:00:00
117807;The report forecasts both area under wheat and production in Kenya to remain flat in 2016.17.;0.0;2016-03-01 00:00:00
117807;coupled by favorable weather conditions increased wheat production to 450.000 tonnes.;0.6369;2016-03-01 00:00:00
117807;Further increases in production are hindered by the widespread recycling of seed by farmers contributing to prevalence of the wheat stem rust disease.;0.0;2016-03-01 00:00:00
117807;subdivision of family.owned farms into smaller units for inheritance purposes continues to hinder efficient wheat farming in Kenya.;0.4215;2016-03-01 00:00:00
117807;A growing preference for wheat products is evident across the income groups in both rural and urban areas.;0.1779;2016-03-01 00:00:00
117807;Demand for wheat products is also evident in the growth of pasta.;0.2732;2016-03-01 00:00:00
117807;while a limited amount of wheat is also used in the manufacture of animal feeds.;-0.2263;2016-03-01 00:00:00
117807;Kenyas wheat production is less than one quarter of its annual demand.;-0.128;2016-03-01 00:00:00
117807;The bulk of the wheat imports are from Russia.;0.0;2016-03-01 00:00:00
117807;The report forecasts a modest increase in wheat imports in the market year 2016.17.;0.3182;2016-03-01 00:00:00
117809;New Russian wheat export control has also limited the opportunities in the Black Sea region but the platform was able to produce a good performance in its origination activities in Argentina.;0.6369;2016-03-01 00:00:00
117813;the worlds biggest user of rice and wheat.;0.0;2016-03-01 00:00:00
117822;wheat and DDGS for poultry and swine fluctuated within the 2% .;0.0;2016-03-01 00:00:00
117836;FAO also issued its first forecast for the world's 2016 wheat harvest.;0.0;2016-03-01 00:00:00
117836;Strong 2016 wheat harvests were observed in China and South Asia.;0.5106;2016-03-01 00:00:00
117836;FAO's latest  forecasts a 1.4% drop in worldwide wheat output in 2016. due mainly to dry weather leading to reduced winter plantings in the Russian Federation and Ukraine.;-0.2732;2016-03-01 00:00:00
117836;China and Pakistan are expected to sustain near.record wheat harvests.;0.0;2016-03-01 00:00:00
117836;reflecting updated wheat production estimates from India and revised output figure from the Islamic Republic of Iran.;0.0;2016-03-01 00:00:00
117836;The revision mostly reflects reduced wheat inventory forecasts for the Islamic Republic of Iran and Uzbekistan.;0.0;2016-03-01 00:00:00
117836;That mostly reflects shrinking demand for wheat and barley.;-0.128;2016-03-01 00:00:00
117837;while the price for whole wheat bread increased.;0.2732;2016-03-01 00:00:00
117837;the national average price for whole wheat bread was up 0.4 per lb from January but down 7.7 per lb from February 2015.;0.0;2016-03-01 00:00:00
117839;soybeans and spring wheat as well as watching the development of the winter wheat crop.;0.2732;2016-03-01 00:00:00
117839;The weakest case likely may be made for wheat because of the U.S. declining stake in world exports due to the strong dollar and ample supplies both domestically and globally.;0.0;2016-03-01 00:00:00
117839;Kansas City and Minneapolis wheat futures bottomed (on a nearby continuous basis) at multi.year lows in late February and early March.;-0.2023;2016-03-01 00:00:00
117839;and weather concerns in the form of dryness in both the hard red winter belt (Kansas City futures) and the as yet unplanted spring wheat region (Minneapolis futures) and excessive wetness in parts of the soft red winter wheat growing area (Chicago futures).;0.0772;2016-03-01 00:00:00
117839;The USDA in February at its Agricultural Outlook Forum projected 2016 U.S. wheat production at 1.99 billion bushels.;0.0;2016-03-01 00:00:00
117839;at least for U.S. winter wheat.;0.0;2016-03-01 00:00:00
117839;it was hard to make a bullish case for wheat.;-0.1027;2016-03-01 00:00:00
117839;Much like wheat exports.;0.3612;2016-03-01 00:00:00
117839;which were facing many of the same bearish market fundamentals as wheat and corn.;0.0;2016-03-01 00:00:00
117846;Production of flour by U.S. mills is widely acknowledged as portraying in the broadest possible way the level of demand for all food products made using wheat flour.;-0.128;2016-03-01 00:00:00
117846;the industry faced a consumer marketplace where a plethora of forces were intent on discouraging eating of wheat.based foods.;-0.4404;2016-03-01 00:00:00
117857;Saudi Arabia ended its domestic wheat production program that lasted for more than three decades.;0.0;2016-03-01 00:00:00
117857;are expected to continue their wheat production to supply local artisanal mills.;0.0;2016-03-01 00:00:00
117857;Saudi wheat imports for market year 2015.16 are projected to be around 3 million tonnes.;0.0;2016-03-01 00:00:00
117857;The Saudi Arabian government ended its domestic wheat production and purchase programs.;0.0;2016-03-01 00:00:00
117857;The decree stipulated that the Saudi Grain Silos and Flour Mills Organization (GSFMO) would reduce wheat production quotas for registered farmers by 12.5% annually starting from market year 2007.08 in order to end wheat cultivation by the beginning market year 2015.16.;0.0;2016-03-01 00:00:00
117857;as the wheat crop is 100% irrigated.;0.0;2016-03-01 00:00:00
117857;This policy was a drastic departure from the countrys longstanding strategy of achieving wheat self.sufficiency that has been pursued since the early 1980s.;0.0;2016-03-01 00:00:00
117857;SAGO is the exclusive importer of food grade wheat in Saudi Arabia.;0.128;2016-03-01 00:00:00
117857;The organization imports both hard and soft wheat directly through public tenders open to registered international exporters and it does not buy through grain brokers.;0.0516;2016-03-01 00:00:00
117857;SAGO has been buying wheat from various origins including the E.U.. North America.;0.0;2016-03-01 00:00:00
117857;The organization imports wheat through two main ports.;0.0;2016-03-01 00:00:00
117857;SAGO has been making plans to increase the number of Saudi seaports that can receive imported wheat to five by adding three smaller seaports in Diba.;0.3818;2016-03-01 00:00:00
117857;SAGO will import some wheat through the Port of Jazan.;0.0;2016-03-01 00:00:00
117857;The average per capita consumption of wheat in Saudi Arabia is currently estimated at about 298 grams per day.;0.0;2016-03-01 00:00:00
117857;Total Saudi wheat consumption in market year 2014.15 was estimated at about 3.35 million tonnes and is projected to increase by 3% in market year 2015.16.;0.3182;2016-03-01 00:00:00
117857;It should be noted that Saudi Arabia has not imported feed wheat since market year 2011.12.;0.0;2016-03-01 00:00:00
117857;The report projects wheat residue to remain at about 55.000 tonnes in marker year 2015.16.;0.0;2016-03-01 00:00:00
117857;SAGO maintains more than 1.8 million tonnes in strategic wheat stocks but it has plans to increase it to close to the annual wheat consumption level in market year 2016.17.;0.4497;2016-03-01 00:00:00
117864;Viterra was the only provider of bulk wheat port terminal services in South Australia.;0.0;2016-03-01 00:00:00
117875;Grain  wheat.;0.0;2016-03-01 00:00:00
117875;While wheat exports saw a slight decrease due to fluctuations in currency and the global economy.;0.0;2016-03-01 00:00:00
117884;such as sorghum or wheat.;0.0;2016-03-01 00:00:00
117884;In market year 2016.17. wheat and sorghum production will fall to 10.000 tonnes and 190.000 tonnes.;0.0;2016-03-01 00:00:00
117884;with imports expected to reach 1.5 million tonnes for wheat and 50.000 tonnes for sorghum.;0.0258;2016-03-01 00:00:00
117884;U.S. wheat market share has recovered against Argentina.;0.296;2016-03-01 00:00:00
117884;competition with Canada continues to be the most significant challenge to U.S. wheat.;0.3962;2016-03-01 00:00:00
117886;largely consisting of wheat imports.;0.0;2016-03-01 00:00:00
117886;Ethiopia has purchased huge volumes of foreign wheat.;0.3182;2016-03-01 00:00:00
117886;Donors are expected to supply an additional 700.000 tonnes of wheat.;0.0;2016-03-01 00:00:00
117886;bringing the projected market year 2015.16 wheat import estimate to 2.5 million tonnes.;0.0;2016-03-01 00:00:00
117886;market year 2015.16 wheat imports could possibly go as high as 3 million tonnes. ;0.0;2016-03-01 00:00:00
